run_id,run_number,commit_sha,commit_message,status,workflow_duration,job_name,step_name,step_status,step_duration,timestamp,html_url,experiment_label
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 2,Extract test metrics,success,0.0,2026-06-03T13:45:18Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 2,Upload test results artifact,success,1.0,2026-06-03T13:45:18Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 2,Fail when tests failed,skipped,0.0,2026-06-03T13:45:19Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 2,Post Cache pip packages,success,0.0,2026-06-03T13:45:19Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 2,Post Set up Python,success,1.0,2026-06-03T13:45:19Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 2,Post Checkout,success,0.0,2026-06-03T13:45:20Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 2,Complete job,success,0.0,2026-06-03T13:45:20Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Set up job,success,1.0,2026-06-03T13:45:03Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Checkout,success,1.0,2026-06-03T13:45:04Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Set up Python,success,0.0,2026-06-03T13:45:05Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Cache pip packages,success,1.0,2026-06-03T13:45:05Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Simulate dependency download on cache miss,skipped,0.0,2026-06-03T13:45:06Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Install dependencies,success,10.0,2026-06-03T13:45:06Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Run Pytest,success,0.0,2026-06-03T13:45:16Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Extract test metrics,success,0.0,2026-06-03T13:45:16Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Upload test results artifact,success,1.0,2026-06-03T13:45:16Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Fail when tests failed,skipped,0.0,2026-06-03T13:45:17Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Post Cache pip packages,success,1.0,2026-06-03T13:45:17Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Post Set up Python,success,0.0,2026-06-03T13:45:18Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Post Checkout,success,0.0,2026-06-03T13:45:18Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 0,Complete job,success,0.0,2026-06-03T13:45:18Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Set up job,success,1.0,2026-06-03T13:45:03Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Checkout,success,1.0,2026-06-03T13:45:04Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Set up Python,success,0.0,2026-06-03T13:45:05Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Cache pip packages,success,1.0,2026-06-03T13:45:05Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Simulate dependency download on cache miss,skipped,0.0,2026-06-03T13:45:06Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Install dependencies,success,9.0,2026-06-03T13:45:06Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Run Pytest,success,1.0,2026-06-03T13:45:15Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Extract test metrics,success,0.0,2026-06-03T13:45:16Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Upload test results artifact,success,1.0,2026-06-03T13:45:16Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Fail when tests failed,skipped,0.0,2026-06-03T13:45:17Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Post Cache pip packages,success,0.0,2026-06-03T13:45:17Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Post Set up Python,success,0.0,2026-06-03T13:45:17Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Post Checkout,success,0.0,2026-06-03T13:45:17Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888879120,13,cec37abd43e832c3cfd9293d0f3faac8d6a2683f,experiment: run 12 final-verde,success,33.0,tests shard 1,Complete job,success,0.0,2026-06-03T13:45:17Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888879120,final-verde
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,load experiment config,Set up job,success,1.0,2026-06-03T13:44:33Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,load experiment config,Checkout,success,1.0,2026-06-03T13:44:34Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,load experiment config,Read experiment config,success,0.0,2026-06-03T13:44:35Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,load experiment config,Summarize config,success,0.0,2026-06-03T13:44:35Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,load experiment config,Post Checkout,success,0.0,2026-06-03T13:44:35Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,load experiment config,Complete job,success,1.0,2026-06-03T13:44:35Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Set up job,success,1.0,2026-06-03T13:44:43Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Checkout,success,1.0,2026-06-03T13:44:44Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Set up Python,success,0.0,2026-06-03T13:44:45Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
